num_prefill_tokens,num_decode_tokens,num_total_tokens,pd_ratio
23667,323,23990,73.27244582
25312,206,25518,122.8737864
25886,572,26458,45.25524476
23569,381,23950,61.86089239
24722,371,25093,66.6361186
28465,106,28571,268.5377358
27380,232,27612,118.0172414
41388,147,41535,281.5510204
23256,577,23833,40.305026
27665,394,28059,70.21573604
30383,431,30814,70.49419954
34976,187,35163,187.0374332
26306,441,26747,59.65079365
25790,543,26333,47.49539595
34666,445,35111,77.9011236
33454,109,33563,306.9174312
25703,541,26244,47.51016636
32137,659,32796,48.76631259
24428,615,25043,39.7203252
23539,220,23759,106.9954545
27285,414,27699,65.9057971
35963,613,36576,58.66721044
43063,145,43208,296.9862069
27896,142,28038,196.4507042
32700,376,33076,86.96808511
27443,466,27909,58.89055794
23853,446,24299,53.48206278
32751,306,33057,107.0294118
36786,269,37055,136.7509294
22973,353,23326,65.07932011
23567,295,23862,79.88813559
24740,317,25057,78.04416404
30356,608,30964,49.92763158
24576,415,24991,59.21927711
25881,252,26133,102.702381
28369,151,28520,187.8741722
31946,376,32322,84.96276596
28540,240,28780,118.9166667
41815,188,42003,222.4202128
26993,407,27400,66.32186732
28679,150,28829,191.1933333
23266,531,23797,43.81544256
30026,207,30233,145.0531401
32548,221,32769,147.2760181
23344,315,23659,74.10793651
28741,57,28798,504.2280702
33740,220,33960,153.3636364
27421,691,28112,39.68306802
26219,452,26671,58.00663717
25733,298,26031,86.35234899
36950,485,37435,76.18556701
25881,602,26483,42.99169435
36679,431,37110,85.10208817
36381,916,37297,39.71724891
28261,407,28668,69.43734644
24390,204,24594,119.5588235
23815,489,24304,48.70143149
30625,521,31146,58.78119002
41921,365,42286,114.8520548
33639,79,33718,425.8101266
23872,178,24050,134.1123596
23748,496,24244,47.87903226
32014,161,32175,198.8447205
35670,101,35771,353.1683168
26014,337,26351,77.19287834
29741,542,30283,54.87269373
24194,318,24512,76.08176101
23535,152,23687,154.8355263
33168,174,33342,190.6206897
27632,167,27799,165.4610778
28831,140,28971,205.9357143
28530,399,28929,71.5037594
22960,497,23457,46.1971831
39181,176,39357,222.6193182
32329,440,32769,73.475
23018,478,23496,48.15481172
27252,144,27396,189.25
31195,171,31366,182.4269006
30471,474,30945,64.28481013
32510,237,32747,137.1729958
33503,698,34201,47.99856734
24758,234,24992,105.8034188
23663,30,23693,788.7666667
39749,95,39844,418.4105263
23116,351,23467,65.85754986
32645,286,32931,114.1433566
29565,452,30017,65.40929204
31025,440,31465,70.51136364
30823,254,31077,121.3503937
30798,192,30990,160.40625
40509,165,40674,245.5090909
40173,493,40666,81.48681542
29686,1992,31678,14.90261044
25655,63,25718,407.2222222
39063,332,39395,117.6596386
27780,369,28149,75.28455285
23087,273,23360,84.56776557
39264,645,39909,60.8744186
24277,230,24507,105.5521739
32174,163,32337,197.3865031
30339,240,30579,126.4125
25511,600,26111,42.51833333
24720,167,24887,148.0239521
27533,157,27690,175.3694268
30416,376,30792,80.89361702
37138,354,37492,104.9096045
44268,338,44606,130.9704142
25902,362,26264,71.55248619
43282,523,43805,82.75717017
24624,242,24866,101.7520661
29173,481,29654,60.65072765
24796,372,25168,66.65591398
29317,472,29789,62.11228814
34766,22,34788,1580.272727
25528,121,25649,210.9752066
26356,107,26463,246.317757
27507,437,27944,62.94508009
24123,271,24394,89.01476015
31137,150,31287,207.58
24801,168,24969,147.625
44015,236,44251,186.5042373
25179,91,25270,276.6923077
25017,303,25320,82.56435644
34515,150,34665,230.1
23187,386,23573,60.06994819
25623,241,25864,106.3195021
43028,256,43284,168.078125
35200,440,35640,80
29282,212,29494,138.1226415
37202,468,37670,79.49145299
30406,648,31054,46.92283951
23597,376,23973,62.75797872
23588,348,23936,67.7816092
41033,317,41350,129.4416404
25975,546,26521,47.57326007
35248,115,35363,306.5043478
28587,63,28650,453.7619048
30173,169,30342,178.5384615
37669,633,38302,59.50868878
25551,403,25954,63.40198511
26782,142,26924,188.6056338
43383,357,43740,121.5210084
23526,245,23771,96.0244898
37675,416,38091,90.56490385
25995,335,26330,77.59701493
26738,331,27069,80.77945619
29155,188,29343,155.0797872
35982,391,36373,92.02557545
24656,280,24936,88.05714286
29839,421,30260,70.87648456
33298,143,33441,232.8531469
24599,182,24781,135.1593407
23097,334,23431,69.15269461
24503,226,24729,108.420354
41487,238,41725,174.3151261
23205,105,23310,221
31276,651,31927,48.04301075
38328,366,38694,104.7213115
31356,170,31526,184.4470588
33914,379,34293,89.4828496
23419,755,24174,31.01854305
34508,933,35441,36.98606645
23741,528,24269,44.96401515
40770,405,41175,100.6666667
41841,278,42119,150.5071942
24398,502,24900,48.60159363
38706,221,38927,175.1402715
23222,469,23691,49.51385928
24643,220,24863,112.0136364
36937,576,37513,64.12673611
25387,237,25624,107.1181435
28670,389,29059,73.70179949
43066,384,43450,112.1510417
42267,410,42677,103.0902439
25342,358,25700,70.7877095
24818,127,24945,195.4173228
23415,332,23747,70.52710843
24459,374,24833,65.39839572
28551,243,28794,117.4938272
24379,254,24633,95.98031496
23262,353,23615,65.898017
33529,629,34158,53.30524642
41361,276,41637,149.8586957
24807,319,25126,77.76489028
26240,308,26548,85.19480519
41125,117,41242,351.4957265
28481,386,28867,73.78497409
25598,660,26258,38.78484848
27877,364,28241,76.58516484
23793,4053,27846,5.870466321
30323,103,30426,294.3980583
37545,445,37990,84.37078652
24133,449,24582,53.74832962
36980,568,37548,65.1056338
23327,333,23660,70.05105105
27318,510,27828,53.56470588
32754,787,33541,41.61880559
26083,457,26540,57.07439825
37682,541,38223,69.65249538
37748,586,38334,64.41638225
33666,227,33893,148.30837
35881,357,36238,100.5070028
45217,236,45453,191.5974576
30944,366,31310,84.54644809
24574,407,24981,60.37837838
31188,425,31613,73.38352941
24408,193,24601,126.4663212
29828,269,30097,110.8847584
25604,416,26020,61.54807692
30678,420,31098,73.04285714
24711,356,25067,69.41292135
26223,312,26535,84.04807692
26056,27,26083,965.037037
35639,271,35910,131.5092251
37872,506,38378,74.8458498
28890,146,29036,197.8767123
24773,211,24984,117.4075829
24251,270,24521,89.81851852
23243,314,23557,74.02229299
23035,94,23129,245.0531915
28618,505,29123,56.66930693
34667,172,34839,201.5523256
30289,176,30465,172.0965909
35717,475,36192,75.19368421
24006,229,24235,104.8296943
24050,789,24839,30.48162231
31089,367,31456,84.71117166
39512,749,40261,52.75300401
23049,183,23232,125.9508197
25237,310,25547,81.40967742
43000,248,43248,173.3870968
29802,529,30331,56.33648393
28138,448,28586,62.80803571
29306,77,29383,380.5974026
37476,426,37902,87.97183099
29208,322,29530,90.70807453
26371,112,26483,235.4553571
24599,465,25064,52.90107527
23521,431,23952,54.57308585
30258,613,30871,49.36052202
25171,399,25570,63.08521303
27694,489,28183,56.63394683
25698,233,25931,110.2918455
27973,485,28458,57.67628866
26786,403,27189,66.46650124
23494,337,23831,69.71513353
31931,539,32470,59.24118738
38475,368,38843,104.5516304
45086,503,45589,89.63419483
31156,293,31449,106.334471
25145,524,25669,47.98664122
24317,462,24779,52.63419913
27614,415,28029,66.53975904
29939,821,30760,36.46650426
29367,516,29883,56.9127907
26849,405,27254,66.29382716
27804,225,28029,123.5733333
24176,220,24396,109.8909091
24856,154,25010,161.4025974
23436,138,23574,169.826087
29094,241,29335,120.7219917
34905,424,35329,82.32311321
23774,754,24528,31.53050398
23025,375,23400,61.4
32392,177,32569,183.0056497
32000,650,32650,49.23076923
38676,770,39446,50.22857143
25568,439,26007,58.24145786
23284,294,23578,79.19727891
26310,150,26460,175.4
24790,185,24975,134
32573,243,32816,134.0452675
26811,340,27151,78.85588235
28464,279,28743,102.0215054
37532,300,37832,125.1066667
27457,492,27949,55.80691057
24942,401,25343,62.19950125
24913,845,25758,29.48284024
25553,239,25792,106.916318
26913,414,27327,65.00724638
25324,1072,26396,23.62313433
26378,598,26976,44.11036789
36200,177,36377,204.519774
26815,146,26961,183.6643836
24704,278,24982,88.86330935
33506,866,34372,38.69053118
28091,470,28561,59.76808511
37971,110,38081,345.1909091
35718,4074,39792,8.76730486
27165,401,27566,67.74314214
31594,343,31937,92.11078717
26720,225,26945,118.7555556
23512,356,23868,66.04494382
28436,329,28765,86.43161094
27338,162,27500,168.7530864
43529,261,43790,166.7777778
23276,542,23818,42.94464945
43005,281,43286,153.0427046
23943,484,24427,49.46900826
37007,547,37554,67.65447898
25863,265,26128,97.59622642
35066,451,35517,77.75166297
25040,204,25244,122.745098
34994,301,35295,116.2591362
29173,638,29811,45.72570533
25056,442,25498,56.68778281
25825,439,26264,58.82687927
34259,251,34510,136.4900398
43234,213,43447,202.9765258
38292,162,38454,236.3703704
41764,408,42172,102.3627451
29215,37,29252,789.5945946
36231,410,36641,88.36829268
27317,106,27423,257.7075472
45589,534,46123,85.37265918
24987,149,25136,167.6979866
27475,703,28178,39.08250356
38571,544,39115,70.90257353
27367,285,27652,96.0245614
24523,478,25001,51.30334728
29000,330,29330,87.87878788
30410,675,31085,45.05185185
26170,554,26724,47.23826715
43914,433,44347,101.4180139
26069,480,26549,54.31041667
27212,344,27556,79.10465116
24744,187,24931,132.3208556
28096,393,28489,71.49109415
23816,263,24079,90.55513308
27702,407,28109,68.06388206
37708,442,38150,85.31221719
29991,53,30044,565.8679245
33456,572,34028,58.48951049
30820,359,31179,85.84958217
31364,387,31751,81.04392765
34174,1005,35179,34.0039801
27040,493,27533,54.84787018
29003,412,29415,70.39563107
31409,218,31627,144.0779817
31311,283,31594,110.639576
24998,84,25082,297.5952381
25962,837,26799,31.01792115
24821,285,25106,87.09122807
28436,267,28703,106.5018727
23579,110,23689,214.3545455
29223,440,29663,66.41590909
28191,139,28330,202.8129496
33953,95,34048,357.4
43967,508,44475,86.5492126
26800,494,27294,54.25101215
22979,369,23348,62.27371274
28333,449,28782,63.10244989
26365,160,26525,164.78125
23100,217,23317,106.4516129
31423,224,31647,140.28125
43320,252,43572,171.9047619
23476,392,23868,59.8877551
33838,136,33974,248.8088235
27899,351,28250,79.48433048
26441,235,26676,112.5148936
24164,386,24550,62.60103627
36019,249,36268,144.6546185
28500,678,29178,42.03539823
24961,253,25214,98.66007905
24129,124,24253,194.5887097
36112,368,36480,98.13043478
29249,289,29538,101.2076125
36277,762,37039,47.60761155
37090,390,37480,95.1025641
37503,127,37630,295.2992126
25342,475,25817,53.35157895
32794,321,33115,102.1619938
24114,550,24664,43.84363636
23965,280,24245,85.58928571
27592,558,28150,49.44802867
23779,79,23858,301
30340,404,30744,75.0990099
25136,402,25538,62.52736318
33930,557,34487,60.91561939
25501,339,25840,75.22418879
26071,478,26549,54.541841
24196,273,24469,88.63003663
43366,207,43573,209.4975845
24096,125,24221,192.768
24364,327,24691,74.50764526
33764,347,34111,97.30259366
27485,221,27706,124.3665158
26145,623,26768,41.96629213
34765,260,35025,133.7115385
26467,240,26707,110.2791667
30773,141,30914,218.248227
23947,221,24168,108.3574661
32744,478,33222,68.50209205
32795,271,33066,121.0147601
23625,428,24053,55.19859813
23292,2049,25341,11.36749634
29307,274,29581,106.959854
24599,143,24742,172.020979
23513,496,24009,47.40524194
45176,730,45906,61.88493151
30899,432,31331,71.52546296
23406,241,23647,97.12033195
33584,243,33827,138.2057613
29996,2782,32778,10.7821711
25340,405,25745,62.56790123
28049,389,28438,72.10539846
24505,280,24785,87.51785714
26464,90,26554,294.0444444
23898,288,24186,82.97916667
23109,148,23257,156.1418919
25577,51,25628,501.5098039
25189,311,25500,80.99356913
30962,261,31223,118.6283525
23376,262,23638,89.22137405
31504,519,32023,60.70134875
27114,284,27398,95.47183099
23026,278,23304,82.82733813
28651,203,28854,141.137931
39690,244,39934,162.6639344
27680,554,28234,49.96389892
30392,266,30658,114.2556391
32428,167,32595,194.1796407
44014,353,44367,124.6855524
25290,251,25541,100.7569721
30354,572,30926,53.06643357
25189,127,25316,198.3385827
33298,471,33769,70.69639066
25104,87,25191,288.5517241
26403,246,26649,107.3292683
24461,286,24747,85.52797203
25503,181,25684,140.9005525
24175,578,24753,41.82525952
31922,381,32303,83.7847769
23009,285,23294,80.73333333
28804,79,28883,364.6075949
25951,34,25985,763.2647059
37764,125,37889,302.112
29899,413,30312,72.39467312
34494,584,35078,59.06506849
25748,221,25969,116.5067873
27441,465,27906,59.01290323
29425,570,29995,51.62280702
31901,198,32099,161.1161616
39759,287,40046,138.533101
30623,280,30903,109.3678571
38555,173,38728,222.8612717
33787,401,34188,84.25685786
23921,179,24100,133.6368715
28198,530,28728,53.20377358
36761,100,36861,367.61
22938,211,23149,108.7109005
26094,325,26419,80.28923077
44256,492,44748,89.95121951
30562,160,30722,191.0125
25585,75,25660,341.1333333
31526,265,31791,118.9660377
25518,521,26039,48.97888676
34941,485,35426,72.04329897
24392,148,24540,164.8108108
35233,392,35625,89.88010204
27389,150,27539,182.5933333
27280,198,27478,137.7777778
29829,305,30134,97.8
23935,278,24213,86.0971223
29102,342,29444,85.09356725
24161,398,24559,60.70603015
25346,133,25479,190.5714286
27950,67,28017,417.1641791
23872,98,23970,243.5918367
43590,232,43822,187.887931
